date,rent,beds,baths,type,rent_category,frequency,furnishing,age_of_listing_in_days,location,city
6/6/2023,37000,1,1,Apartment,Low,Yearly,Unfurnished,320,Tourist Club Area (TCA),Abu Dhabi
6/7/2023,175000,5,7,Villa,High,Yearly,Unfurnished,319,Eastern Road,Abu Dhabi
6/7/2023,55000,2,2,Apartment,Low,Yearly,Unfurnished,319,Al Nahyan,Abu Dhabi
6/7/2023,55000,2,2,Apartment,Low,Yearly,Unfurnished,319,Al Nahyan,Abu Dhabi
6/7/2023,90000,2,4,Apartment,Medium,Yearly,Furnished,319,Al Reem Island,Abu Dhabi
6/7/2023,75000,2,1,Apartment,Medium,Yearly,Unfurnished,319,Masdar City,Abu Dhabi
6/7/2023,140000,2,3,Apartment,Medium,Yearly,Unfurnished,319,Al Zahraa,Abu Dhabi
6/7/2023,75000,2,2,Apartment,Medium,Yearly,Unfurnished,319,Al Reem Island,Abu Dhabi
6/7/2023,32000,2,3,Apartment,Low,Yearly,Unfurnished,319,Al Rashidiya,Ajman
6/8/2023,42000,2,2,Apartment,Low,Yearly,Unfurnished,318,Baniyas,Abu Dhabi
6/8/2023,60000,3,3,Apartment,Low,Yearly,Unfurnished,318,Al Nahyan,Abu Dhabi
6/8/2023,17000,0,1,Apartment,Low,Yearly,Unfurnished,318,Khalifa City,Abu Dhabi
6/9/2023,180000,3,5,Apartment,High,Yearly,Unfurnished,317,Al Khalidiyah,Abu Dhabi
6/9/2023,52000,2,2,Apartment,Low,Yearly,Unfurnished,317,Khalifa City,Abu Dhabi
6/9/2023,48000,1,2,Apartment,Low,Yearly,Unfurnished,317,Khalifa City,Abu Dhabi
6/9/2023,55000,0,1,Apartment,Low,Yearly,Unfurnished,317,Al Reem Island,Abu Dhabi
6/9/2023,47000,2,2,Apartment,Low,Yearly,Unfurnished,317,Mohammed Bin Zayed City,Abu Dhabi
6/9/2023,45000,2,2,Apartment,Low,Yearly,Unfurnished,317,Mohammed Bin Zayed City,Abu Dhabi
6/10/2023,54150,1,2,Apartment,Low,Yearly,Unfurnished,316,Rawdhat Abu Dhabi,Abu Dhabi
6/10/2023,71999,2,3,Apartment,Medium,Yearly,Unfurnished,316,Rawdhat Abu Dhabi,Abu Dhabi
6/10/2023,95000,2,4,Apartment,Medium,Yearly,Unfurnished,316,Al Raha Beach,Abu Dhabi
6/10/2023,79999,2,3,Apartment,Medium,Yearly,Unfurnished,316,Rawdhat Abu Dhabi,Abu Dhabi
6/11/2023,40000,1,1,Apartment,Low,Yearly,Unfurnished,315,Al Muroor,Abu Dhabi
6/11/2023,65000,2,2,Apartment,Low,Yearly,Unfurnished,315,Tourist Club Area (TCA),Abu Dhabi
6/12/2023,105000,2,4,Apartment,Medium,Yearly,Furnished,314,Danet Abu Dhabi,Abu Dhabi
6/12/2023,210000,8,10,Villa,High,Yearly,Unfurnished,314,Al Karamah,Abu Dhabi
6/12/2023,50000,1,1,Apartment,Low,Yearly,Unfurnished,314,Masdar City,Abu Dhabi
6/12/2023,70000,1,1,Apartment,Medium,Yearly,Furnished,314,Al Reem Island,Abu Dhabi
6/12/2023,45000,2,2,Apartment,Low,Yearly,Unfurnished,314,Mohammed Bin Zayed City,Abu Dhabi
6/12/2023,38000,1,2,Apartment,Low,Yearly,Unfurnished,314,Mohammed Bin Zayed City,Abu Dhabi
6/13/2023,180000,6,7,Villa,High,Yearly,Unfurnished,313,Khalifa City,Abu Dhabi
6/13/2023,28000,0,1,Apartment,Low,Yearly,Furnished,313,Khalifa City,Abu Dhabi
6/13/2023,84000,2,3,Apartment,Medium,Yearly,Unfurnished,313,Al Reem Island,Abu Dhabi
6/13/2023,61000,1,2,Apartment,Low,Yearly,Unfurnished,313,Al Reem Island,Abu Dhabi
6/13/2023,84000,2,3,Apartment,Medium,Yearly,Unfurnished,313,Al Reem Island,Abu Dhabi
6/13/2023,48000,2,2,Apartment,Low,Yearly,Unfurnished,313,Al Nahyan,Abu Dhabi
6/13/2023,24000,0,1,Apartment,Low,Yearly,Unfurnished,313,Khalifa City,Abu Dhabi
6/14/2023,34000,1,1,Apartment,Low,Yearly,Furnished,312,Mohammed Bin Zayed City,Abu Dhabi
6/14/2023,98000,1,2,Apartment,Medium,Yearly,Unfurnished,312,Saadiyat Island,Abu Dhabi
6/14/2023,32000,0,1,Apartment,Low,Yearly,Unfurnished,312,Khalifa City,Abu Dhabi
6/15/2023,145000,3,3,Apartment,High,Yearly,Unfurnished,311,Al Raha Beach,Abu Dhabi
6/15/2023,65000,2,2,Apartment,Low,Yearly,Unfurnished,311,Al Mushrif,Abu Dhabi
6/15/2023,29999,0,1,Apartment,Low,Yearly,Unfurnished,311,Khalifa City,Abu Dhabi
6/15/2023,124999,4,5,Apartment,Medium,Yearly,Unfurnished,311,Sheikh Khalifa Bin Zayed Street,Abu Dhabi
6/15/2023,100000,2,4,Apartment,Medium,Yearly,Unfurnished,311,Al Reem Island,Abu Dhabi
6/15/2023,59135,1,2,Apartment,Low,Yearly,Unfurnished,311,Al Raha Beach,Abu Dhabi
6/15/2023,85000,2,3,Apartment,Medium,Yearly,Unfurnished,311,Al Reem Island,Abu Dhabi
6/15/2023,25000,1,2,Apartment,Low,Yearly,Unfurnished,311,Ajman Downtown,Ajman
6/16/2023,65000,1,2,Apartment,Low,Yearly,Unfurnished,310,Al Nahyan,Abu Dhabi
6/16/2023,65000,1,2,Apartment,Low,Yearly,Unfurnished,310,Al Nahyan,Abu Dhabi
6/16/2023,40000,0,1,Apartment,Low,Yearly,Unfurnished,310,Al Nahyan,Abu Dhabi
6/16/2023,75000,2,3,Apartment,Medium,Yearly,Unfurnished,310,Rawdhat Abu Dhabi,Abu Dhabi
6/16/2023,65000,1,2,Apartment,Low,Yearly,Unfurnished,310,Al Nahyan,Abu Dhabi
6/16/2023,57000,1,2,Apartment,Low,Yearly,Unfurnished,310,Al Raha Beach,Abu Dhabi
6/16/2023,80000,2,3,Apartment,Medium,Yearly,Unfurnished,310,Rawdhat Abu Dhabi,Abu Dhabi
6/16/2023,85000,2,3,Apartment,Medium,Yearly,Unfurnished,310,Al Reem Island,Abu Dhabi
6/16/2023,55000,1,2,Apartment,Low,Yearly,Unfurnished,310,Al Reem Island,Abu Dhabi
6/16/2023,87500,2,3,Apartment,Medium,Yearly,Unfurnished,310,Al Reem Island,Abu Dhabi
6/16/2023,85000,2,3,Apartment,Medium,Yearly,Unfurnished,310,Al Reem Island,Abu Dhabi
6/16/2023,41995,0,1,Apartment,Low,Yearly,Unfurnished,310,Electra Street,Abu Dhabi
6/16/2023,67499,2,2,Apartment,Medium,Yearly,Unfurnished,310,Electra Street,Abu Dhabi
6/16/2023,79995,2,2,Apartment,Medium,Yearly,Unfurnished,310,Al Reem Island,Abu Dhabi
6/16/2023,159995,3,5,Apartment,High,Yearly,Unfurnished,310,Al Reem Island,Abu Dhabi
6/16/2023,169000,3,5,Apartment,High,Yearly,Unfurnished,310,Al Zahiyah,Abu Dhabi
6/16/2023,119900,3,5,Apartment,Medium,Yearly,Unfurnished,310,Al Reem Island,Abu Dhabi
6/16/2023,65995,2,3,Apartment,Medium,Yearly,Unfurnished,310,Al Reem Island,Abu Dhabi
6/17/2023,32000,0,1,Apartment,Low,Yearly,Furnished,309,Khalifa City,Abu Dhabi
6/17/2023,250000,7,9,Villa,High,Yearly,Unfurnished,309,Al Karamah,Abu Dhabi
6/17/2023,175000,3,5,Apartment,High,Yearly,Unfurnished,309,Saadiyat Island,Abu Dhabi
6/17/2023,130000,2,4,Apartment,Medium,Yearly,Unfurnished,309,Tourist Club Area (TCA),Abu Dhabi
6/17/2023,55000,1,2,Apartment,Low,Yearly,Unfurnished,309,Al Reem Island,Abu Dhabi
6/17/2023,58000,1,2,Apartment,Low,Yearly,Unfurnished,309,Al Reem Island,Abu Dhabi
6/17/2023,90000,2,3,Apartment,Medium,Yearly,Unfurnished,309,Al Reem Island,Abu Dhabi
6/17/2023,53500,1,1,Apartment,Low,Yearly,Unfurnished,309,Al Reem Island,Abu Dhabi
6/17/2023,190000,4,4,Townhouse,High,Yearly,Unfurnished,309,Al Raha Beach,Abu Dhabi
6/17/2023,73000,2,2,Apartment,Medium,Yearly,Unfurnished,309,Al Reem Island,Abu Dhabi
6/17/2023,75000,1,2,Apartment,Medium,Yearly,Unfurnished,309,Tourist Club Area (TCA),Abu Dhabi
6/17/2023,105000,2,4,Apartment,Medium,Yearly,Unfurnished,309,Al Raha Beach,Abu Dhabi
6/17/2023,90000,2,3,Apartment,Medium,Yearly,Unfurnished,309,Al Raha Beach,Abu Dhabi
6/17/2023,135000,3,4,Villa,Medium,Yearly,Unfurnished,309,Khalifa City,Abu Dhabi
6/17/2023,180000,5,6,Villa,High,Yearly,Unfurnished,309,Al Karamah,Abu Dhabi
6/18/2023,95000,3,5,Apartment,Medium,Yearly,Unfurnished,308,Hamdan Street,Abu Dhabi
6/18/2023,28000,0,1,Apartment,Low,Yearly,Unfurnished,308,Khalifa City,Abu Dhabi
6/18/2023,290000,8,8,Villa,High,Yearly,Unfurnished,308,Al Rahba,Abu Dhabi
6/18/2023,39000,1,2,Apartment,Low,Yearly,Unfurnished,308,Tourist Club Area (TCA),Abu Dhabi
6/19/2023,36000,1,1,Apartment,Low,Yearly,Unfurnished,307,Hamdan Street,Abu Dhabi
6/19/2023,48000,2,2,Apartment,Low,Yearly,Unfurnished,307,Baniyas,Abu Dhabi
6/19/2023,170000,3,4,Townhouse,High,Yearly,Unfurnished,307,Al Raha Gardens,Abu Dhabi
6/19/2023,65000,2,2,Apartment,Low,Yearly,Unfurnished,307,Al Khalidiyah,Abu Dhabi
6/19/2023,95000,3,4,Apartment,Medium,Yearly,Unfurnished,307,Al Khalidiyah,Abu Dhabi
6/19/2023,105000,3,4,Apartment,Medium,Yearly,Unfurnished,307,Al Reem Island,Abu Dhabi
6/20/2023,160000,3,5,Apartment,High,Yearly,Unfurnished,306,Danet Abu Dhabi,Abu Dhabi
6/20/2023,60000,1,2,Apartment,Low,Yearly,Unfurnished,306,Danet Abu Dhabi,Abu Dhabi
6/20/2023,45000,1,2,Apartment,Low,Yearly,Unfurnished,306,Baniyas,Abu Dhabi
6/20/2023,65000,2,2,Apartment,Low,Yearly,Unfurnished,306,Al Manaseer,Abu Dhabi
6/20/2023,38000,0,1,Apartment,Low,Yearly,Unfurnished,306,Masdar City,Abu Dhabi
6/20/2023,69000,1,2,Apartment,Medium,Yearly,Unfurnished,306,Eastern Road,Abu Dhabi
6/20/2023,38000,0,1,Apartment,Low,Yearly,Unfurnished,306,Masdar City,Abu Dhabi
6/20/2023,109000,2,3,Apartment,Medium,Yearly,Unfurnished,306,Eastern Road,Abu Dhabi
6/20/2023,22000,1,1,Apartment,Low,Yearly,Unfurnished,306,Al Nuaimiya,Ajman
6/21/2023,55000,1,2,Apartment,Low,Yearly,Unfurnished,305,Al Nahyan,Abu Dhabi
6/21/2023,54999,2,3,Apartment,Low,Yearly,Unfurnished,305,Tourist Club Area (TCA),Abu Dhabi
6/21/2023,135000,3,5,Apartment,Medium,Yearly,Unfurnished,305,Al Raha Beach,Abu Dhabi
6/21/2023,130000,3,5,Apartment,Medium,Yearly,Unfurnished,305,Al Raha Beach,Abu Dhabi
6/21/2023,158000,3,4,Apartment,High,Yearly,Unfurnished,305,Al Raha Beach,Abu Dhabi
6/21/2023,35000,1,1,Apartment,Low,Yearly,Unfurnished,305,Mohammed Bin Zayed City,Abu Dhabi
6/21/2023,125000,1,2,Apartment,Medium,Yearly,Furnished,305,Saadiyat Island,Abu Dhabi
6/22/2023,70000,0,1,Apartment,Medium,Yearly,Unfurnished,304,Al Reem Island,Abu Dhabi
6/23/2023,50000,2,2,Apartment,Low,Yearly,Unfurnished,303,Airport Street,Abu Dhabi
6/23/2023,16000,0,1,Apartment,Low,Yearly,Unfurnished,303,Airport Street,Abu Dhabi
6/23/2023,108000,3,4,Apartment,Medium,Yearly,Unfurnished,303,Al Reem Island,Abu Dhabi
6/23/2023,22000,1,2,Apartment,Low,Yearly,Unfurnished,303,Al Nuaimiya,Ajman
6/25/2023,99999,2,3,Apartment,Medium,Yearly,Unfurnished,301,Al Raha Beach,Abu Dhabi
6/25/2023,55000,2,2,Apartment,Low,Yearly,Unfurnished,301,Al Wahdah,Abu Dhabi
6/26/2023,145000,3,4,Villa,High,Yearly,Unfurnished,300,Sas Al Nakhl Village,Abu Dhabi
6/26/2023,160000,5,6,Villa,High,Yearly,Unfurnished,300,Al Reef,Abu Dhabi
6/27/2023,164995,4,5,Villa,High,Yearly,Unfurnished,299,Sas Al Nakhl Village,Abu Dhabi
6/29/2023,50000,2,2,Apartment,Low,Yearly,Unfurnished,297,Mohammed Bin Zayed City,Abu Dhabi
6/30/2023,50000,2,2,Apartment,Low,Yearly,Unfurnished,296,Electra Street,Abu Dhabi
6/30/2023,50000,2,2,Apartment,Low,Yearly,Unfurnished,296,Electra Street,Abu Dhabi
6/30/2023,40000,1,1,Apartment,Low,Yearly,Unfurnished,296,Electra Street,Abu Dhabi
7/1/2023,42000,2,1,Apartment,Low,Yearly,Unfurnished,295,Mohammed Bin Zayed City,Abu Dhabi
7/1/2023,60000,2,2,Villa,Low,Yearly,Unfurnished,295,Al Muroor,Abu Dhabi
7/2/2023,89999,2,2,Apartment,Medium,Yearly,Unfurnished,294,Yas Island,Abu Dhabi
7/2/2023,200000,7,7,Villa,High,Yearly,Unfurnished,294,Al Manhal,Abu Dhabi
7/2/2023,50000,2,3,Apartment,Low,Yearly,Unfurnished,294,Mohammed Bin Zayed City,Abu Dhabi
7/3/2023,48000,1,1,Apartment,Low,Yearly,Unfurnished,293,Al Nahyan,Abu Dhabi
7/3/2023,35000,1,1,Apartment,Low,Yearly,Unfurnished,293,Madinat Zayed,Abu Dhabi
7/3/2023,500000,5,6,Villa,High,Yearly,Unfurnished,293,Saadiyat Island,Abu Dhabi
7/4/2023,60000,1,2,Apartment,Low,Yearly,Unfurnished,292,Masdar City,Abu Dhabi
7/4/2023,30000,0,1,Apartment,Low,Yearly,Unfurnished,292,Al Khalidiyah,Abu Dhabi
7/4/2023,55000,1,2,Apartment,Low,Yearly,Unfurnished,292,Al Reem Island,Abu Dhabi
7/5/2023,420000,4,5,Villa,High,Yearly,Furnished,291,Yas Island,Abu Dhabi
7/5/2023,27000,0,1,Apartment,Low,Yearly,Unfurnished,291,Al Bateen,Abu Dhabi
7/5/2023,240000,2,3,Apartment,High,Yearly,Furnished,291,The Marina,Abu Dhabi
7/5/2023,55000,3,3,Apartment,Low,Yearly,Unfurnished,291,Al Shamkha,Abu Dhabi
7/6/2023,60000,1,2,Apartment,Low,Yearly,Unfurnished,290,Al Reem Island,Abu Dhabi
7/6/2023,45000,2,2,Apartment,Low,Yearly,Unfurnished,290,Al Mina,Abu Dhabi
7/6/2023,45000,1,1,Apartment,Low,Yearly,Unfurnished,290,Khalifa City,Abu Dhabi
7/6/2023,40000,0,1,Apartment,Low,Yearly,Unfurnished,290,Corniche Area,Abu Dhabi
7/6/2023,72000,2,3,Apartment,Medium,Yearly,Unfurnished,290,Khalifa City,Abu Dhabi
7/6/2023,85000,2,3,Villa,Medium,Yearly,Unfurnished,290,Al Reef,Abu Dhabi
7/7/2023,38500,0,1,Apartment,Low,Yearly,Unfurnished,289,Danet Abu Dhabi,Abu Dhabi
7/7/2023,55000,1,1,Apartment,Low,Yearly,Unfurnished,289,Al Reem Island,Abu Dhabi
7/7/2023,40000,2,2,Apartment,Low,Yearly,Unfurnished,289,Mohammed Bin Zayed City,Abu Dhabi
7/8/2023,55000,1,1,Apartment,Low,Yearly,Unfurnished,288,Al Reem Island,Abu Dhabi
7/8/2023,77000,2,2,Apartment,Medium,Yearly,Unfurnished,288,Al Reem Island,Abu Dhabi
7/8/2023,105000,2,3,Apartment,Medium,Yearly,Unfurnished,288,Al Reem Island,Abu Dhabi
7/8/2023,88000,2,3,Apartment,Medium,Yearly,Unfurnished,288,Al Reem Island,Abu Dhabi
7/8/2023,80000,2,2,Apartment,Medium,Yearly,Unfurnished,288,Al Reem Island,Abu Dhabi
7/8/2023,48000,2,2,Apartment,Low,Yearly,Unfurnished,288,Shakhbout City,Abu Dhabi
7/9/2023,36000,1,1,Apartment,Low,Yearly,Unfurnished,287,Mohammed Bin Zayed City,Abu Dhabi
7/9/2023,55000,1,2,Apartment,Low,Yearly,Unfurnished,287,Al Reem Island,Abu Dhabi
7/9/2023,159999,3,4,Townhouse,High,Yearly,Unfurnished,287,Al Raha Gardens,Abu Dhabi
7/9/2023,62000,1,2,Apartment,Low,Yearly,Unfurnished,287,Al Reem Island,Abu Dhabi
7/9/2023,144999,3,5,Villa,High,Yearly,Unfurnished,287,Al Raha Gardens,Abu Dhabi
7/9/2023,95000,2,4,Apartment,Medium,Yearly,Unfurnished,287,Al Reem Island,Abu Dhabi
7/9/2023,59999,1,2,Apartment,Low,Yearly,Unfurnished,287,Al Reem Island,Abu Dhabi
7/10/2023,180000,8,6,Villa,High,Yearly,Unfurnished,286,Al Bahia,Abu Dhabi
7/10/2023,300000,5,6,Villa,High,Yearly,Unfurnished,286,Al Mushrif,Abu Dhabi
7/10/2023,120000,2,3,Apartment,Medium,Yearly,Unfurnished,286,Al Reem Island,Abu Dhabi
7/10/2023,135000,4,6,Villa,Medium,Yearly,Unfurnished,286,Al Bahia,Abu Dhabi
7/11/2023,54000,1,2,Apartment,Low,Yearly,Unfurnished,285,Al Reem Island,Abu Dhabi
7/11/2023,80000,2,3,Apartment,Medium,Yearly,Unfurnished,285,Al Reem Island,Abu Dhabi
7/11/2023,90000,2,4,Apartment,Medium,Yearly,Unfurnished,285,Al Reem Island,Abu Dhabi
7/11/2023,75000,3,2,Apartment,Medium,Yearly,Unfurnished,285,Khalifa City,Abu Dhabi
7/11/2023,24000,0,1,Apartment,Low,Yearly,Unfurnished,285,Shakhbout City,Abu Dhabi
7/11/2023,44000,1,1,Apartment,Low,Yearly,Unfurnished,285,Khalifa City,Abu Dhabi
7/11/2023,30000,1,1,Apartment,Low,Yearly,Unfurnished,285,Mohammed Bin Zayed City,Abu Dhabi
7/11/2023,37000,1,1,Apartment,Low,Yearly,Unfurnished,285,Shakhbout City,Abu Dhabi
7/12/2023,200000,2,3,Apartment,High,Yearly,Furnished,284,The Marina,Abu Dhabi
7/12/2023,80000,4,4,Apartment,Medium,Yearly,Unfurnished,284,Al Manaseer,Abu Dhabi
7/12/2023,449999,3,4,Apartment,High,Yearly,Unfurnished,284,Saadiyat Island,Abu Dhabi
7/12/2023,42000,1,1,Apartment,Low,Yearly,Unfurnished,284,Khalifa City,Abu Dhabi
7/12/2023,50000,2,2,Apartment,Low,Yearly,Unfurnished,284,Al Shawamekh,Abu Dhabi
7/13/2023,90000,3,4,Apartment,Medium,Yearly,Unfurnished,283,Shakhbout City,Abu Dhabi
7/13/2023,75000,3,3,Apartment,Medium,Yearly,Unfurnished,283,Khalifa City,Abu Dhabi
7/13/2023,245000,5,6,Villa,High,Yearly,Unfurnished,283,Al Raha Gardens,Abu Dhabi
7/14/2023,95000,2,2,Apartment,Medium,Yearly,Furnished,282,Al Raha Beach,Abu Dhabi
7/14/2023,77916,2,3,Apartment,Medium,Yearly,Unfurnished,282,Danet Abu Dhabi,Abu Dhabi
7/14/2023,110000,2,3,Apartment,Medium,Yearly,Furnished,282,Al Raha Beach,Abu Dhabi
7/14/2023,450000,7,8,Villa,High,Yearly,Unfurnished,282,Al Karamah,Abu Dhabi
7/14/2023,110000,4,5,Villa,Medium,Yearly,Unfurnished,282,Khalifa City,Abu Dhabi
7/14/2023,38000,1,1,Apartment,Low,Yearly,Unfurnished,282,Al Mushrif,Abu Dhabi
7/14/2023,145000,2,3,Apartment,High,Yearly,Furnished,282,Al Raha Beach,Abu Dhabi
7/14/2023,90000,2,3,Apartment,Medium,Yearly,Unfurnished,282,Saadiyat Island,Abu Dhabi
7/14/2023,26000,0,1,Apartment,Low,Yearly,Unfurnished,282,Khalifa City,Abu Dhabi
7/14/2023,164999,4,5,Apartment,High,Yearly,Unfurnished,282,Sas Al Nakhl Village,Abu Dhabi
7/14/2023,75000,2,1,Apartment,Medium,Yearly,Unfurnished,282,Masdar City,Abu Dhabi
7/14/2023,139990,3,4,Villa,Medium,Yearly,Unfurnished,282,Sas Al Nakhl Village,Abu Dhabi
7/14/2023,190000,3,4,Apartment,High,Yearly,Unfurnished,282,Corniche Road,Abu Dhabi
7/14/2023,210000,3,4,Villa,High,Yearly,Unfurnished,282,Al Matar,Abu Dhabi
7/14/2023,144999,3,4,Villa,High,Yearly,Unfurnished,282,Sas Al Nakhl Village,Abu Dhabi
7/14/2023,145000,3,4,Villa,High,Yearly,Unfurnished,282,Sas Al Nakhl Village,Abu Dhabi
7/14/2023,87000,2,3,Apartment,Medium,Yearly,Unfurnished,282,Saadiyat Island,Abu Dhabi
7/15/2023,79900,2,3,Apartment,Medium,Yearly,Unfurnished,281,Al Reem Island,Abu Dhabi
7/15/2023,240000,6,11,Villa,High,Yearly,Unfurnished,281,Al Rahba,Abu Dhabi
7/15/2023,220000,6,11,Villa,High,Yearly,Unfurnished,281,Al Rahba,Abu Dhabi
7/15/2023,111999,2,4,Apartment,Medium,Yearly,Unfurnished,281,Al Khalidiyah,Abu Dhabi
7/15/2023,240000,5,7,Villa,High,Yearly,Unfurnished,281,Khalifa City,Abu Dhabi
7/15/2023,185000,7,9,Villa,High,Yearly,Unfurnished,281,Khalifa City,Abu Dhabi
7/15/2023,24000,0,1,Apartment,Low,Yearly,Unfurnished,281,Mohammed Bin Zayed City,Abu Dhabi
7/16/2023,89000,2,4,Apartment,Medium,Yearly,Unfurnished,280,Al Raha Beach,Abu Dhabi
7/16/2023,160000,4,6,Villa,High,Yearly,Unfurnished,280,Khalifa City,Abu Dhabi
7/17/2023,119900,2,3,Apartment,Medium,Yearly,Unfurnished,279,Al Bateen,Abu Dhabi
7/17/2023,120000,3,4,Apartment,Medium,Yearly,Unfurnished,279,Al Mina,Abu Dhabi
7/17/2023,89999,3,4,Apartment,Medium,Yearly,Unfurnished,279,Mohammed Bin Zayed City,Abu Dhabi
7/17/2023,115000,2,3,Apartment,Medium,Yearly,Furnished,279,Al Reem Island,Abu Dhabi
7/17/2023,85000,2,3,Apartment,Medium,Yearly,Unfurnished,279,Rawdhat Abu Dhabi,Abu Dhabi
7/17/2023,105000,2,4,Apartment,Medium,Yearly,Unfurnished,279,Corniche Area,Abu Dhabi
7/17/2023,50000,3,2,Apartment,Low,Yearly,Unfurnished,279,Madinat Al Riyadh,Abu Dhabi
7/18/2023,115000,4,4,Apartment,Medium,Yearly,Unfurnished,278,Al Manaseer,Abu Dhabi
7/18/2023,160000,2,3,Townhouse,High,Yearly,Unfurnished,278,Al Matar,Abu Dhabi
7/18/2023,130000,4,5,Apartment,Medium,Yearly,Unfurnished,278,Corniche Road,Abu Dhabi
7/18/2023,37999,1,1,Apartment,Low,Yearly,Unfurnished,278,Khalifa City,Abu Dhabi
7/18/2023,27000,0,1,Apartment,Low,Yearly,Unfurnished,278,Khalifa City,Abu Dhabi
7/18/2023,70000,2,2,Apartment,Medium,Yearly,Unfurnished,278,Corniche Area,Abu Dhabi
7/18/2023,26999,0,1,Apartment,Low,Yearly,Unfurnished,278,Khalifa City,Abu Dhabi
7/18/2023,118000,4,5,Apartment,Medium,Yearly,Unfurnished,278,Al Muroor,Abu Dhabi
7/19/2023,38000,1,1,Apartment,Low,Yearly,Unfurnished,277,Khalifa City,Abu Dhabi
7/19/2023,110000,2,3,Apartment,Medium,Yearly,Furnished,277,Al Reem Island,Abu Dhabi
7/19/2023,42000,1,1,Apartment,Low,Yearly,Furnished,277,Hamdan Street,Abu Dhabi
7/19/2023,32000,0,1,Apartment,Low,Yearly,Unfurnished,277,Sheikh Rashid Bin Saeed Street,Abu Dhabi
7/19/2023,109900,2,3,Apartment,Medium,Yearly,Unfurnished,277,Al Reem Island,Abu Dhabi
7/19/2023,60000,1,2,Apartment,Low,Yearly,Unfurnished,277,Al Reem Island,Abu Dhabi
7/19/2023,68999,2,2,Apartment,Medium,Yearly,Unfurnished,277,Al Reef,Abu Dhabi
7/19/2023,45000,1,2,Apartment,Low,Yearly,Unfurnished,277,Al Salam Street,Abu Dhabi
7/19/2023,26000,0,1,Apartment,Low,Yearly,Unfurnished,277,Hamdan Street,Abu Dhabi
7/19/2023,125000,4,5,Villa,Medium,Yearly,Unfurnished,277,Al Mushrif,Abu Dhabi
7/19/2023,45000,2,2,Apartment,Low,Yearly,Unfurnished,277,Al Falah Street,Abu Dhabi
7/19/2023,50000,0,1,Apartment,Low,Yearly,Unfurnished,277,Madinat Zayed,Abu Dhabi
7/19/2023,38000,1,1,Apartment,Low,Yearly,Unfurnished,277,Al Mushrif,Abu Dhabi
7/19/2023,35000,1,1,Apartment,Low,Yearly,Unfurnished,277,Hamdan Street,Abu Dhabi
7/19/2023,29999,0,1,Apartment,Low,Yearly,Unfurnished,277,Khalifa City,Abu Dhabi
7/19/2023,48000,1,1,Apartment,Low,Yearly,Unfurnished,277,Hamdan Street,Abu Dhabi
7/19/2023,48000,1,1,Apartment,Low,Yearly,Unfurnished,277,Hamdan Street,Abu Dhabi
7/19/2023,62000,2,2,Apartment,Low,Yearly,Unfurnished,277,Hamdan Street,Abu Dhabi
7/19/2023,65000,3,3,Apartment,Low,Yearly,Unfurnished,277,Al Manaseer,Abu Dhabi
7/19/2023,48000,2,2,Apartment,Low,Yearly,Unfurnished,277,Hamdan Street,Abu Dhabi
7/19/2023,37000,1,1,Apartment,Low,Yearly,Unfurnished,277,Tourist Club Area (TCA),Abu Dhabi
7/19/2023,30000,1,1,Apartment,Low,Yearly,Unfurnished,277,Mohammed Bin Zayed City,Abu Dhabi
7/19/2023,53000,2,2,Apartment,Low,Yearly,Unfurnished,277,Khalifa City,Abu Dhabi
7/19/2023,32000,0,1,Apartment,Low,Yearly,Unfurnished,277,Mohammed Bin Zayed City,Abu Dhabi
7/19/2023,169999,4,5,Villa,High,Yearly,Unfurnished,277,Sas Al Nakhl Village,Abu Dhabi
7/19/2023,149999,3,4,Villa,High,Yearly,Unfurnished,277,Sas Al Nakhl Village,Abu Dhabi
7/19/2023,169998,4,5,Villa,High,Yearly,Unfurnished,277,Sas Al Nakhl Village,Abu Dhabi
7/19/2023,34000,0,1,Apartment,Low,Yearly,Furnished,277,Khalifa City,Abu Dhabi
7/19/2023,33000,1,1,Apartment,Low,Yearly,Unfurnished,277,Mussafah,Abu Dhabi
7/20/2023,45000,1,1,Apartment,Low,Yearly,Furnished,276,Khalifa City,Abu Dhabi
7/20/2023,38000,1,1,Apartment,Low,Yearly,Unfurnished,276,Khalifa City,Abu Dhabi
7/20/2023,28000,0,1,Apartment,Low,Yearly,Unfurnished,276,Khalifa City,Abu Dhabi
7/20/2023,40000,1,1,Apartment,Low,Yearly,Unfurnished,276,Khalifa City,Abu Dhabi
7/20/2023,61000,2,3,Apartment,Low,Yearly,Unfurnished,276,Khalifa City,Abu Dhabi
7/20/2023,105999,2,3,Apartment,Medium,Yearly,Unfurnished,276,Al Raha Beach,Abu Dhabi
7/20/2023,115000,3,3,Villa,Medium,Yearly,Unfurnished,276,Al Reef,Abu Dhabi
7/20/2023,225000,4,5,Townhouse,High,Yearly,Unfurnished,276,Al Raha Beach,Abu Dhabi
7/20/2023,95000,2,3,Apartment,Medium,Yearly,Unfurnished,276,Al Reem Island,Abu Dhabi
7/20/2023,75000,3,2,Apartment,Medium,Yearly,Unfurnished,276,Khalifa City,Abu Dhabi
7/20/2023,65000,1,2,Apartment,Low,Yearly,Unfurnished,276,Khalifa City,Abu Dhabi
7/20/2023,55000,2,2,Apartment,Low,Yearly,Unfurnished,276,Khalifa City,Abu Dhabi
